num,name,type_p,categorie,unite
2584,Saint Albray (33% MG) Format Familial,perissable,4,m3
2585,Saint Albray (33% MG) Format Familial,perissable,5,m3
2586,Saint Albray (33% MG) Format Familial,perissable,6,m3
2587,Saint Albray (33% MG) Format Familial,perissable,7,m3
2588,Saint Albray (33% MG) Format Familial,perissable,8,m3
2589,Saint Albray (33% MG) Format Familial,perissable,9,m3
2590,Saint Albray (33% MG) Format Familial,perissable,10,m3
2591,Saint Albray (33% MG) Format Familial,perissable,11,m3
2592,Saint Albray (33% MG) Format Familial,perissable,12,m3
2593,Saint Albray (33% MG) Format Familial,perissable,13,m3
2594,Saint Albray (33% MG) Format Familial,perissable,14,m3
2595,Saint Albray (33% MG) Format Familial,perissable,15,m3
2596,Saint Albray (33% MG) Format Familial,perissable,16,m3
2597,Saint Albray (33% MG) Format Familial,perissable,17,m3
2598,Saint Albray (33% MG) Format Familial,perissable,18,m3
2599,Saint Albray (33% MG) Format Familial,perissable,19,m3
2600,Saint Albray (33% MG) Format Familial,perissable,20,m3
2601,Saint Albray (33% MG) Format Familial,perissable,21,m3
2602,Saint Albray (33% MG) Format Familial,perissable,22,m3
2603,Saint Albray (33% MG) Format Familial,perissable,23,m3
2604,Saint Albray (33% MG) Format Familial,perissable,24,m3
2605,Saint Albray (33% MG) Format Familial,perissable,25,m3
2606,Saint Albray (33% MG) Format Familial,perissable,26,m3
2607,Saint Albray (33% MG) Format Familial,perissable,27,m3
2608,Saint Albray (33% MG) Format Familial,perissable,28,m3
2609,Saint Albray (33% MG) Format Familial,perissable,29,m3
2610,Saint Albray (33% MG) Format Familial,perissable,0,l
2611,Saint Albray (33% MG) Format Familial,perissable,1,l
2612,Saint Albray (33% MG) Format Familial,perissable,2,l
2613,Saint Albray (33% MG) Format Familial,perissable,3,l
2614,Saint Albray (33% MG) Format Familial,perissable,4,l
2615,Saint Albray (33% MG) Format Familial,perissable,5,l
2616,Saint Albray (33% MG) Format Familial,perissable,6,l
2617,Saint Albray (33% MG) Format Familial,perissable,7,l
2618,Saint Albray (33% MG) Format Familial,perissable,8,l
2619,Saint Albray (33% MG) Format Familial,perissable,9,l
2620,Saint Albray (33% MG) Format Familial,perissable,10,l
2621,Saint Albray (33% MG) Format Familial,perissable,11,l
2622,Saint Albray (33% MG) Format Familial,perissable,12,l
2623,Saint Albray (33% MG) Format Familial,perissable,13,l
2624,Saint Albray (33% MG) Format Familial,perissable,14,l
2625,Saint Albray (33% MG) Format Familial,perissable,15,l
2626,Saint Albray (33% MG) Format Familial,perissable,16,l
2627,Saint Albray (33% MG) Format Familial,perissable,17,l
2628,Saint Albray (33% MG) Format Familial,perissable,18,l
2629,Saint Albray (33% MG) Format Familial,perissable,19,l
2630,Saint Albray (33% MG) Format Familial,perissable,20,l
2631,Saint Albray (33% MG) Format Familial,perissable,21,l
2632,Saint Albray (33% MG) Format Familial,perissable,22,l
2633,Saint Albray (33% MG) Format Familial,perissable,23,l
2634,Saint Albray (33% MG) Format Familial,perissable,24,l
2635,Saint Albray (33% MG) Format Familial,perissable,25,l
2636,Saint Albray (33% MG) Format Familial,perissable,26,l
2637,Saint Albray (33% MG) Format Familial,perissable,27,l
2638,Saint Albray (33% MG) Format Familial,perissable,28,l
2639,Saint Albray (33% MG) Format Familial,perissable,29,l
2640,Saint Albray (33% MG) Format Familial,perissable,0,m2
2641,Saint Albray (33% MG) Format Familial,perissable,1,m2
2642,Saint Albray (33% MG) Format Familial,perissable,2,m2
2643,Saint Albray (33% MG) Format Familial,perissable,3,m2
2644,Saint Albray (33% MG) Format Familial,perissable,4,m2
2645,Saint Albray (33% MG) Format Familial,perissable,5,m2
2646,Saint Albray (33% MG) Format Familial,perissable,6,m2
2647,Saint Albray (33% MG) Format Familial,perissable,7,m2
2648,Saint Albray (33% MG) Format Familial,perissable,8,m2
2649,Saint Albray (33% MG) Format Familial,perissable,9,m2
2650,Saint Albray (33% MG) Format Familial,perissable,10,m2
2651,Saint Albray (33% MG) Format Familial,perissable,11,m2
2652,Saint Albray (33% MG) Format Familial,perissable,12,m2
2653,Saint Albray (33% MG) Format Familial,perissable,13,m2
2654,Saint Albray (33% MG) Format Familial,perissable,14,m2
2655,Saint Albray (33% MG) Format Familial,perissable,15,m2
2656,Saint Albray (33% MG) Format Familial,perissable,16,m2
2657,Saint Albray (33% MG) Format Familial,perissable,17,m2
2658,Saint Albray (33% MG) Format Familial,perissable,18,m2
2659,Saint Albray (33% MG) Format Familial,perissable,19,m2
2660,Saint Albray (33% MG) Format Familial,perissable,20,m2
2661,Saint Albray (33% MG) Format Familial,perissable,21,m2
2662,Saint Albray (33% MG) Format Familial,perissable,22,m2
2663,Saint Albray (33% MG) Format Familial,perissable,23,m2
2664,Saint Albray (33% MG) Format Familial,perissable,24,m2
2665,Saint Albray (33% MG) Format Familial,perissable,25,m2
2666,Saint Albray (33% MG) Format Familial,perissable,26,m2
2667,Saint Albray (33% MG) Format Familial,perissable,27,m2
2668,Saint Albray (33% MG) Format Familial,perissable,28,m2
2669,Saint Albray (33% MG) Format Familial,perissable,29,m2
2670,Saint Albray (33% MG) Format Familial,perissable,0,m
2671,Saint Albray (33% MG) Format Familial,perissable,1,m
2672,Saint Albray (33% MG) Format Familial,perissable,2,m
2673,Saint Albray (33% MG) Format Familial,perissable,3,m
2674,Saint Albray (33% MG) Format Familial,perissable,4,m
2675,Saint Albray (33% MG) Format Familial,perissable,5,m
2676,Saint Albray (33% MG) Format Familial,perissable,6,m
2677,Saint Albray (33% MG) Format Familial,perissable,7,m
2678,Saint Albray (33% MG) Format Familial,perissable,8,m
2679,Saint Albray (33% MG) Format Familial,perissable,9,m
2680,Saint Albray (33% MG) Format Familial,perissable,10,m
2681,Saint Albray (33% MG) Format Familial,perissable,11,m
2682,Saint Albray (33% MG) Format Familial,perissable,12,m
2683,Saint Albray (33% MG) Format Familial,perissable,13,m
2684,Saint Albray (33% MG) Format Familial,perissable,14,m
2685,Saint Albray (33% MG) Format Familial,perissable,15,m
2686,Saint Albray (33% MG) Format Familial,perissable,16,m
2687,Saint Albray (33% MG) Format Familial,perissable,17,m
2688,Saint Albray (33% MG) Format Familial,perissable,18,m
2689,Saint Albray (33% MG) Format Familial,perissable,19,m
2690,Saint Albray (33% MG) Format Familial,perissable,20,m
2691,Saint Albray (33% MG) Format Familial,perissable,21,m
2692,Saint Albray (33% MG) Format Familial,perissable,22,m
2693,Saint Albray (33% MG) Format Familial,perissable,23,m
2694,Saint Albray (33% MG) Format Familial,perissable,24,m
2695,Saint Albray (33% MG) Format Familial,perissable,25,m
2696,Saint Albray (33% MG) Format Familial,perissable,26,m
2697,Saint Albray (33% MG) Format Familial,perissable,27,m
2698,Saint Albray (33% MG) Format Familial,perissable,28,m
2699,Saint Albray (33% MG) Format Familial,perissable,29,m
2700,Taboule au basilic,sec,0,kg
2701,Taboule au basilic,sec,1,kg
2702,Taboule au basilic,sec,2,kg
2703,Taboule au basilic,sec,3,kg
2704,Taboule au basilic,sec,4,kg
2705,Taboule au basilic,sec,5,kg
2706,Taboule au basilic,sec,6,kg
2707,Taboule au basilic,sec,7,kg
2708,Taboule au basilic,sec,8,kg
2709,Taboule au basilic,sec,9,kg
2710,Taboule au basilic,sec,10,kg
2711,Taboule au basilic,sec,11,kg
2712,Taboule au basilic,sec,12,kg
2713,Taboule au basilic,sec,13,kg
2714,Taboule au basilic,sec,14,kg
2715,Taboule au basilic,sec,15,kg
2716,Taboule au basilic,sec,16,kg
2717,Taboule au basilic,sec,17,kg
2718,Taboule au basilic,sec,18,kg
2719,Taboule au basilic,sec,19,kg
2720,Taboule au basilic,sec,20,kg
2721,Taboule au basilic,sec,21,kg
2722,Taboule au basilic,sec,22,kg
2723,Taboule au basilic,sec,23,kg
2724,Taboule au basilic,sec,24,kg
2725,Taboule au basilic,sec,25,kg
2726,Taboule au basilic,sec,26,kg
2727,Taboule au basilic,sec,27,kg
2728,Taboule au basilic,sec,28,kg
2729,Taboule au basilic,sec,29,kg
2730,Taboule au basilic,sec,0,m3
2731,Taboule au basilic,sec,1,m3
2732,Taboule au basilic,sec,2,m3
2733,Taboule au basilic,sec,3,m3
2734,Taboule au basilic,sec,4,m3
2735,Taboule au basilic,sec,5,m3
2736,Taboule au basilic,sec,6,m3
2737,Taboule au basilic,sec,7,m3
2738,Taboule au basilic,sec,8,m3
2739,Taboule au basilic,sec,9,m3
2740,Taboule au basilic,sec,10,m3
2741,Taboule au basilic,sec,11,m3
2742,Taboule au basilic,sec,12,m3
2743,Taboule au basilic,sec,13,m3
2744,Taboule au basilic,sec,14,m3
2745,Taboule au basilic,sec,15,m3
2746,Taboule au basilic,sec,16,m3
2747,Taboule au basilic,sec,17,m3
2748,Taboule au basilic,sec,18,m3
2749,Taboule au basilic,sec,19,m3
2750,Taboule au basilic,sec,20,m3
2751,Taboule au basilic,sec,21,m3
2752,Taboule au basilic,sec,22,m3
2753,Taboule au basilic,sec,23,m3
2754,Taboule au basilic,sec,24,m3
2755,Taboule au basilic,sec,25,m3
2756,Taboule au basilic,sec,26,m3
2757,Taboule au basilic,sec,27,m3
2758,Taboule au basilic,sec,28,m3
2759,Taboule au basilic,sec,29,m3
2760,Taboule au basilic,sec,0,l
2761,Taboule au basilic,sec,1,l
2762,Taboule au basilic,sec,2,l
2763,Taboule au basilic,sec,3,l
2764,Taboule au basilic,sec,4,l
2765,Taboule au basilic,sec,5,l
2766,Taboule au basilic,sec,6,l
2767,Taboule au basilic,sec,7,l
2768,Taboule au basilic,sec,8,l
2769,Taboule au basilic,sec,9,l
2770,Taboule au basilic,sec,10,l
2771,Taboule au basilic,sec,11,l
2772,Taboule au basilic,sec,12,l
2773,Taboule au basilic,sec,13,l
2774,Taboule au basilic,sec,14,l
2775,Taboule au basilic,sec,15,l
2776,Taboule au basilic,sec,16,l
2777,Taboule au basilic,sec,17,l
2778,Taboule au basilic,sec,18,l
2779,Taboule au basilic,sec,19,l
2780,Taboule au basilic,sec,20,l
2781,Taboule au basilic,sec,21,l
2782,Taboule au basilic,sec,22,l
2783,Taboule au basilic,sec,23,l
2784,Taboule au basilic,sec,24,l
2785,Taboule au basilic,sec,25,l
2786,Taboule au basilic,sec,26,l
2787,Taboule au basilic,sec,27,l
2788,Taboule au basilic,sec,28,l
2789,Taboule au basilic,sec,29,l
2790,Taboule au basilic,sec,0,m2
2791,Taboule au basilic,sec,1,m2
2792,Taboule au basilic,sec,2,m2
2793,Taboule au basilic,sec,3,m2
2794,Taboule au basilic,sec,4,m2
2795,Taboule au basilic,sec,5,m2
2796,Taboule au basilic,sec,6,m2
2797,Taboule au basilic,sec,7,m2
2798,Taboule au basilic,sec,8,m2
2799,Taboule au basilic,sec,9,m2
2800,Taboule au basilic,sec,10,m2
2801,Taboule au basilic,sec,11,m2
2802,Taboule au basilic,sec,12,m2
2803,Taboule au basilic,sec,13,m2
2804,Taboule au basilic,sec,14,m2
2805,Taboule au basilic,sec,15,m2
2806,Taboule au basilic,sec,16,m2
2807,Taboule au basilic,sec,17,m2
2808,Taboule au basilic,sec,18,m2
2809,Taboule au basilic,sec,19,m2
2810,Taboule au basilic,sec,20,m2
2811,Taboule au basilic,sec,21,m2
2812,Taboule au basilic,sec,22,m2
2813,Taboule au basilic,sec,23,m2
2814,Taboule au basilic,sec,24,m2
2815,Taboule au basilic,sec,25,m2
2816,Taboule au basilic,sec,26,m2
2817,Taboule au basilic,sec,27,m2
2818,Taboule au basilic,sec,28,m2
2819,Taboule au basilic,sec,29,m2
2820,Taboule au basilic,sec,0,m
2821,Taboule au basilic,sec,1,m
2822,Taboule au basilic,sec,2,m
2823,Taboule au basilic,sec,3,m
2824,Taboule au basilic,sec,4,m
2825,Taboule au basilic,sec,5,m
2826,Taboule au basilic,sec,6,m
2827,Taboule au basilic,sec,7,m
2828,Taboule au basilic,sec,8,m
2829,Taboule au basilic,sec,9,m
2830,Taboule au basilic,sec,10,m
2831,Taboule au basilic,sec,11,m
2832,Taboule au basilic,sec,12,m
2833,Taboule au basilic,sec,13,m
2834,Taboule au basilic,sec,14,m
2835,Taboule au basilic,sec,15,m
2836,Taboule au basilic,sec,16,m
2837,Taboule au basilic,sec,17,m
2838,Taboule au basilic,sec,18,m
2839,Taboule au basilic,sec,19,m
2840,Taboule au basilic,sec,20,m
2841,Taboule au basilic,sec,21,m
2842,Taboule au basilic,sec,22,m
2843,Taboule au basilic,sec,23,m
2844,Taboule au basilic,sec,24,m
2845,Taboule au basilic,sec,25,m
2846,Taboule au basilic,sec,26,m
2847,Taboule au basilic,sec,27,m
2848,Taboule au basilic,sec,28,m
2849,Taboule au basilic,sec,29,m
2850,Taboule au basilic,perissable,0,kg
2851,Taboule au basilic,perissable,1,kg
2852,Taboule au basilic,perissable,2,kg
2853,Taboule au basilic,perissable,3,kg
2854,Taboule au basilic,perissable,4,kg
2855,Taboule au basilic,perissable,5,kg
2856,Taboule au basilic,perissable,6,kg
2857,Taboule au basilic,perissable,7,kg
2858,Taboule au basilic,perissable,8,kg
2859,Taboule au basilic,perissable,9,kg
2860,Taboule au basilic,perissable,10,kg
2861,Taboule au basilic,perissable,11,kg
2862,Taboule au basilic,perissable,12,kg
2863,Taboule au basilic,perissable,13,kg
2864,Taboule au basilic,perissable,14,kg
2865,Taboule au basilic,perissable,15,kg
2866,Taboule au basilic,perissable,16,kg
2867,Taboule au basilic,perissable,17,kg
2868,Taboule au basilic,perissable,18,kg
2869,Taboule au basilic,perissable,19,kg
2870,Taboule au basilic,perissable,20,kg
2871,Taboule au basilic,perissable,21,kg
2872,Taboule au basilic,perissable,22,kg
2873,Taboule au basilic,perissable,23,kg
2874,Taboule au basilic,perissable,24,kg
2875,Taboule au basilic,perissable,25,kg
2876,Taboule au basilic,perissable,26,kg
2877,Taboule au basilic,perissable,27,kg
2878,Taboule au basilic,perissable,28,kg
2879,Taboule au basilic,perissable,29,kg
2880,Taboule au basilic,perissable,0,m3
2881,Taboule au basilic,perissable,1,m3
2882,Taboule au basilic,perissable,2,m3
2883,Taboule au basilic,perissable,3,m3
2884,Taboule au basilic,perissable,4,m3
2885,Taboule au basilic,perissable,5,m3
2886,Taboule au basilic,perissable,6,m3
2887,Taboule au basilic,perissable,7,m3
2888,Taboule au basilic,perissable,8,m3
2889,Taboule au basilic,perissable,9,m3
2890,Taboule au basilic,perissable,10,m3
2891,Taboule au basilic,perissable,11,m3
2892,Taboule au basilic,perissable,12,m3
2893,Taboule au basilic,perissable,13,m3
2894,Taboule au basilic,perissable,14,m3
2895,Taboule au basilic,perissable,15,m3
2896,Taboule au basilic,perissable,16,m3
2897,Taboule au basilic,perissable,17,m3
2898,Taboule au basilic,perissable,18,m3
2899,Taboule au basilic,perissable,19,m3
2900,Taboule au basilic,perissable,20,m3
2901,Taboule au basilic,perissable,21,m3
2902,Taboule au basilic,perissable,22,m3
2903,Taboule au basilic,perissable,23,m3
2904,Taboule au basilic,perissable,24,m3
2905,Taboule au basilic,perissable,25,m3
2906,Taboule au basilic,perissable,26,m3
2907,Taboule au basilic,perissable,27,m3
2908,Taboule au basilic,perissable,28,m3
2909,Taboule au basilic,perissable,29,m3
2910,Taboule au basilic,perissable,0,l
2911,Taboule au basilic,perissable,1,l
2912,Taboule au basilic,perissable,2,l
2913,Taboule au basilic,perissable,3,l
2914,Taboule au basilic,perissable,4,l
2915,Taboule au basilic,perissable,5,l
2916,Taboule au basilic,perissable,6,l
2917,Taboule au basilic,perissable,7,l
2918,Taboule au basilic,perissable,8,l
2919,Taboule au basilic,perissable,9,l
2920,Taboule au basilic,perissable,10,l
2921,Taboule au basilic,perissable,11,l
2922,Taboule au basilic,perissable,12,l
2923,Taboule au basilic,perissable,13,l
2924,Taboule au basilic,perissable,14,l
2925,Taboule au basilic,perissable,15,l
2926,Taboule au basilic,perissable,16,l
2927,Taboule au basilic,perissable,17,l
2928,Taboule au basilic,perissable,18,l
2929,Taboule au basilic,perissable,19,l
2930,Taboule au basilic,perissable,20,l
2931,Taboule au basilic,perissable,21,l
2932,Taboule au basilic,perissable,22,l
2933,Taboule au basilic,perissable,23,l
2934,Taboule au basilic,perissable,24,l
2935,Taboule au basilic,perissable,25,l
2936,Taboule au basilic,perissable,26,l
2937,Taboule au basilic,perissable,27,l
2938,Taboule au basilic,perissable,28,l
2939,Taboule au basilic,perissable,29,l
2940,Taboule au basilic,perissable,0,m2
2941,Taboule au basilic,perissable,1,m2
2942,Taboule au basilic,perissable,2,m2
2943,Taboule au basilic,perissable,3,m2
2944,Taboule au basilic,perissable,4,m2
2945,Taboule au basilic,perissable,5,m2
2946,Taboule au basilic,perissable,6,m2
2947,Taboule au basilic,perissable,7,m2
2948,Taboule au basilic,perissable,8,m2
2949,Taboule au basilic,perissable,9,m2
2950,Taboule au basilic,perissable,10,m2
2951,Taboule au basilic,perissable,11,m2
2952,Taboule au basilic,perissable,12,m2
2953,Taboule au basilic,perissable,13,m2
2954,Taboule au basilic,perissable,14,m2
2955,Taboule au basilic,perissable,15,m2
2956,Taboule au basilic,perissable,16,m2
2957,Taboule au basilic,perissable,17,m2
2958,Taboule au basilic,perissable,18,m2
2959,Taboule au basilic,perissable,19,m2
2960,Taboule au basilic,perissable,20,m2
2961,Taboule au basilic,perissable,21,m2
2962,Taboule au basilic,perissable,22,m2
2963,Taboule au basilic,perissable,23,m2
2964,Taboule au basilic,perissable,24,m2
2965,Taboule au basilic,perissable,25,m2
2966,Taboule au basilic,perissable,26,m2
2967,Taboule au basilic,perissable,27,m2
2968,Taboule au basilic,perissable,28,m2
2969,Taboule au basilic,perissable,29,m2
